timestamp,instrument,confidence,device,source_type,fps,ram_usage_mb
2025-07-26 08:00:11,pingullo,0.28,cpu,video_test,29.77,628.78
2025-07-26 08:00:11,pingullo,0.79,cpu,video_test,29.74,628.78
2025-07-26 08:00:11,pingullo,0.68,cpu,video_test,31.28,628.78
2025-07-26 08:00:11,pingullo,0.37,cpu,video_test,31.67,628.78
2025-07-26 08:00:11,pingullo,0.71,cpu,video_test,31.72,628.78
2025-07-26 08:00:11,pingullo,0.30,cpu,video_test,31.72,628.78
2025-07-26 08:00:11,pingullo,0.28,cpu,video_test,31.72,628.78
2025-07-26 08:00:12,pingullo,0.75,cpu,video_test,31.42,628.78
2025-07-26 08:00:12,pingullo,0.65,cpu,video_test,31.70,628.78
2025-07-26 08:00:12,pingullo,0.33,cpu,video_test,31.70,628.78
2025-07-26 08:00:12,pingullo,0.63,cpu,video_test,31.37,628.78
2025-07-26 08:00:12,pingullo,0.30,cpu,video_test,31.37,628.78
2025-07-26 08:00:12,pingullo,0.53,cpu,video_test,31.80,628.78
2025-07-26 08:00:12,pingullo,0.31,cpu,video_test,31.80,628.78
2025-07-26 08:00:12,pingullo,0.65,cpu,video_test,27.63,628.78
2025-07-26 08:00:12,pingullo,0.37,cpu,video_test,27.63,628.78
2025-07-26 08:00:12,pingullo,0.69,cpu,video_test,31.31,628.78
2025-07-26 08:00:12,pingullo,0.29,cpu,video_test,31.31,628.78
2025-07-26 08:00:12,pingullo,0.69,cpu,video_test,31.20,628.79
2025-07-26 08:00:12,pingullo,0.30,cpu,video_test,31.20,628.79
2025-07-26 08:00:12,pingullo,0.25,cpu,video_test,31.20,628.79
2025-07-26 08:00:12,pingullo,0.61,cpu,video_test,31.83,628.79
2025-07-26 08:00:12,bombo_andino,0.37,cpu,video_test,31.83,628.79
2025-07-26 08:00:12,pingullo,0.67,cpu,video_test,31.78,628.78
2025-07-26 08:00:12,pingullo,0.26,cpu,video_test,31.78,628.78
2025-07-26 08:00:12,pingullo,0.73,cpu,video_test,31.76,628.78
2025-07-26 08:00:12,pingullo,0.28,cpu,video_test,31.76,628.78
2025-07-26 08:00:12,pingullo,0.69,cpu,video_test,28.40,628.78
2025-07-26 08:00:12,pingullo,0.62,cpu,video_test,28.40,628.78
2025-07-26 08:00:12,pingullo,0.28,cpu,video_test,28.40,628.78
2025-07-26 08:00:12,pingullo,0.70,cpu,video_test,31.52,628.78
2025-07-26 08:00:12,pingullo,0.62,cpu,video_test,31.52,628.78
2025-07-26 08:00:12,pingullo,0.34,cpu,video_test,31.52,628.78
2025-07-26 08:00:12,pingullo,0.79,cpu,video_test,32.72,628.78
2025-07-26 08:00:12,pingullo,0.64,cpu,video_test,32.72,628.78
2025-07-26 08:00:12,pingullo,0.32,cpu,video_test,32.72,628.78
2025-07-26 08:00:13,pingullo,0.70,cpu,video_test,30.29,628.79
2025-07-26 08:00:13,pingullo,0.67,cpu,video_test,30.29,628.79
2025-07-26 08:00:13,pingullo,0.74,cpu,video_test,31.38,628.78
2025-07-26 08:00:13,pingullo,0.49,cpu,video_test,31.38,628.78
2025-07-26 08:00:13,pingullo,0.76,cpu,video_test,63.66,628.78
2025-07-26 08:00:13,pingullo,0.33,cpu,video_test,63.66,628.78
2025-07-26 08:00:13,pingullo,0.77,cpu,video_test,59.48,628.78
2025-07-26 08:00:13,pingullo,0.41,cpu,video_test,59.48,628.78
2025-07-26 08:00:13,pingullo,0.70,cpu,video_test,29.27,628.78
2025-07-26 08:00:13,pingullo,0.54,cpu,video_test,29.27,628.78
2025-07-26 08:00:13,pingullo,0.73,cpu,video_test,31.72,628.78
2025-07-26 08:00:13,pingullo,0.60,cpu,video_test,31.72,628.78
2025-07-26 08:00:13,pingullo,0.68,cpu,video_test,63.61,628.75
2025-07-26 08:00:13,pingullo,0.58,cpu,video_test,63.61,628.75
2025-07-26 08:00:13,pingullo,0.69,cpu,video_test,31.82,628.75
2025-07-26 08:00:13,pingullo,0.54,cpu,video_test,31.82,628.75
2025-07-26 08:00:13,pingullo,0.73,cpu,video_test,31.80,628.76
2025-07-26 08:00:13,pingullo,0.60,cpu,video_test,31.80,628.76
2025-07-26 08:00:13,pingullo,0.32,cpu,video_test,31.80,628.76
2025-07-26 08:00:13,pingullo,0.85,cpu,video_test,31.73,628.75
2025-07-26 08:00:13,pingullo,0.47,cpu,video_test,31.73,628.75
2025-07-26 08:00:13,pingullo,0.28,cpu,video_test,31.73,628.75
2025-07-26 08:00:13,pingullo,0.89,cpu,video_test,63.88,628.75
2025-07-26 08:00:13,bombo_andino,0.31,cpu,video_test,63.88,628.75
2025-07-26 08:00:13,pingullo,0.27,cpu,video_test,63.88,628.75
2025-07-26 08:00:13,pingullo,0.26,cpu,video_test,63.88,628.75
2025-07-26 08:00:13,pingullo,0.89,cpu,video_test,31.56,628.75
2025-07-26 08:00:14,pingullo,0.87,cpu,video_test,31.29,628.75
2025-07-26 08:00:14,pingullo,0.31,cpu,video_test,31.29,628.75
2025-07-26 08:00:14,pingullo,0.86,cpu,video_test,31.39,628.75
2025-07-26 08:00:14,pingullo,0.30,cpu,video_test,31.39,628.75
2025-07-26 08:00:14,pingullo,0.86,cpu,video_test,31.69,628.76
2025-07-26 08:00:14,pingullo,0.31,cpu,video_test,31.69,628.76
2025-07-26 08:00:14,pingullo,0.27,cpu,video_test,31.69,628.76
2025-07-26 08:00:14,pingullo,0.83,cpu,video_test,31.49,628.75
2025-07-26 08:00:14,pingullo,0.59,cpu,video_test,31.49,628.75
2025-07-26 08:00:14,pingullo,0.28,cpu,video_test,31.49,628.75
2025-07-26 08:00:14,pingullo,0.81,cpu,video_test,31.65,628.75
2025-07-26 08:00:14,pingullo,0.73,cpu,video_test,31.65,628.75
2025-07-26 08:00:14,pingullo,0.86,cpu,video_test,62.60,628.75
2025-07-26 08:00:14,pingullo,0.58,cpu,video_test,62.60,628.75
2025-07-26 08:00:14,pingullo,0.84,cpu,video_test,31.48,628.75
2025-07-26 08:00:14,pingullo,0.51,cpu,video_test,31.48,628.75
2025-07-26 08:00:14,pingullo,0.84,cpu,video_test,31.54,628.75
2025-07-26 08:00:14,pingullo,0.49,cpu,video_test,31.54,628.75
2025-07-26 08:00:14,bombo_andino,0.30,cpu,video_test,31.54,628.75
2025-07-26 08:00:14,pingullo,0.84,cpu,video_test,31.18,628.75
2025-07-26 08:00:14,pingullo,0.47,cpu,video_test,31.18,628.75
2025-07-26 08:00:14,pingullo,0.85,cpu,video_test,31.23,628.75
2025-07-26 08:00:14,pingullo,0.51,cpu,video_test,31.23,628.75
2025-07-26 08:00:14,pingullo,0.79,cpu,video_test,27.91,628.75
2025-07-26 08:00:14,pingullo,0.68,cpu,video_test,27.91,628.75
2025-07-26 08:00:14,pingullo,0.27,cpu,video_test,27.91,628.75
2025-07-26 08:00:14,pingullo,0.75,cpu,video_test,32.03,628.75
2025-07-26 08:00:14,pingullo,0.62,cpu,video_test,32.03,628.75
2025-07-26 08:00:14,pingullo,0.30,cpu,video_test,32.03,628.75
2025-07-26 08:00:14,pingullo,0.81,cpu,video_test,26.53,628.75
2025-07-26 08:00:15,pingullo,0.83,cpu,video_test,31.74,628.75
2025-07-26 08:00:15,pingullo,0.84,cpu,video_test,31.62,628.75
2025-07-26 08:00:15,pingullo,0.65,cpu,video_test,27.89,628.75
2025-07-26 08:00:15,pingullo,0.69,cpu,video_test,27.57,628.75
2025-07-26 08:00:15,pingullo,0.71,cpu,video_test,31.31,628.75
2025-07-26 08:00:15,pingullo,0.69,cpu,video_test,30.18,628.75
2025-07-26 08:00:15,pingullo,0.66,cpu,video_test,31.16,628.75
2025-07-26 08:00:15,pingullo,0.26,cpu,video_test,31.16,628.75
2025-07-26 08:00:15,pingullo,0.42,cpu,video_test,31.39,628.75
2025-07-26 08:00:15,pingullo,0.41,cpu,video_test,63.42,628.75
2025-07-26 08:00:15,pingullo,0.43,cpu,video_test,31.74,628.75
2025-07-26 08:00:15,pingullo,0.32,cpu,video_test,31.74,628.75
2025-07-26 08:00:15,pingullo,0.51,cpu,video_test,28.52,628.75
2025-07-26 08:00:15,pingullo,0.50,cpu,video_test,31.47,628.75
2025-07-26 08:00:15,pingullo,0.49,cpu,video_test,31.36,628.75
2025-07-26 08:00:16,pingullo,0.43,cpu,video_test,63.63,628.75
2025-07-26 08:00:16,pingullo,0.51,cpu,video_test,31.54,628.75
2025-07-26 08:00:16,pingullo,0.31,cpu,video_test,31.47,628.75
2025-07-26 08:00:16,pingullo,0.27,cpu,video_test,31.42,628.75
2025-07-26 08:00:16,rondador,0.27,cpu,video_test,29.74,628.75
2025-07-26 08:00:17,rondador,0.32,cpu,video_test,31.43,628.75
2025-07-26 08:00:17,rondador,0.32,cpu,video_test,29.72,628.75
2025-07-26 08:00:17,rondador,0.26,cpu,video_test,31.48,628.75
2025-07-26 08:00:17,rondador,0.29,cpu,video_test,63.18,628.75
2025-07-26 08:00:17,rondador,0.27,cpu,video_test,61.98,628.75
2025-07-26 08:00:17,rondador,0.25,cpu,video_test,29.49,628.75
2025-07-26 08:00:17,rondador,0.27,cpu,video_test,31.46,628.75
2025-07-26 08:00:17,pingullo,0.31,cpu,video_test,31.60,628.75
2025-07-26 08:00:18,pingullo,0.32,cpu,video_test,31.48,628.75
2025-07-26 08:00:18,rondador,0.27,cpu,video_test,31.48,628.75
2025-07-26 08:00:18,pingullo,0.46,cpu,video_test,31.48,628.75
2025-07-26 08:00:18,pingullo,0.50,cpu,video_test,33.51,628.75
2025-07-26 08:00:18,pingullo,0.63,cpu,video_test,31.83,628.75
2025-07-26 08:00:18,pingullo,0.28,cpu,video_test,31.83,628.75
2025-07-26 08:00:18,pingullo,0.57,cpu,video_test,31.46,628.75
2025-07-26 08:00:18,pingullo,0.55,cpu,video_test,31.46,628.75
2025-07-26 08:00:18,pingullo,0.49,cpu,video_test,31.85,628.75
2025-07-26 08:00:18,pingullo,0.46,cpu,video_test,31.85,628.75
2025-07-26 08:00:18,pingullo,0.48,cpu,video_test,31.83,628.75
2025-07-26 08:00:18,pingullo,0.46,cpu,video_test,31.55,628.75
2025-07-26 08:00:18,pingullo,0.48,cpu,video_test,31.80,628.75
2025-07-26 08:00:18,pingullo,0.65,cpu,video_test,31.43,628.75
2025-07-26 08:00:18,pingullo,0.63,cpu,video_test,29.74,628.75
2025-07-26 08:00:18,pingullo,0.79,cpu,video_test,30.21,628.75
2025-07-26 08:00:18,pingullo,0.62,cpu,video_test,29.44,628.75
2025-07-26 08:00:19,pingullo,0.52,cpu,video_test,29.78,628.75
2025-07-26 08:00:19,pingullo,0.56,cpu,video_test,28.07,628.75
2025-07-26 08:00:19,pingullo,0.28,cpu,video_test,28.07,628.75
2025-07-26 08:00:19,pingullo,0.53,cpu,video_test,29.75,628.75
2025-07-26 08:00:19,pingullo,0.27,cpu,video_test,29.75,628.75
2025-07-26 08:00:19,pingullo,0.51,cpu,video_test,31.66,628.75
2025-07-26 08:00:19,pingullo,0.33,cpu,video_test,31.66,628.75
2025-07-26 08:00:19,pingullo,0.50,cpu,video_test,33.51,628.75
2025-07-26 08:00:19,pingullo,0.34,cpu,video_test,33.51,628.75
2025-07-26 08:00:19,pingullo,0.50,cpu,video_test,31.76,628.75
2025-07-26 08:00:19,pingullo,0.46,cpu,video_test,31.38,628.75
2025-07-26 08:00:19,pingullo,0.32,cpu,video_test,31.38,628.75
2025-07-26 08:00:19,pingullo,0.38,cpu,video_test,31.79,628.75
2025-07-26 08:00:19,pingullo,0.30,cpu,video_test,31.79,628.75
2025-07-26 08:00:19,pingullo,0.31,cpu,video_test,31.69,628.75
2025-07-26 08:00:19,pingullo,0.30,cpu,video_test,31.69,628.75
2025-07-26 08:00:19,pingullo,0.34,cpu,video_test,31.42,628.75
2025-07-26 08:00:19,pingullo,0.42,cpu,video_test,31.67,628.75
2025-07-26 08:00:19,pingullo,0.47,cpu,video_test,31.25,628.75
2025-07-26 08:00:20,pingullo,0.54,cpu,video_test,63.73,628.75
2025-07-26 08:00:20,pingullo,0.57,cpu,video_test,53.13,628.75
2025-07-26 08:00:20,pingullo,0.58,cpu,video_test,63.59,628.75
2025-07-26 08:00:20,pingullo,0.57,cpu,video_test,63.02,628.75
2025-07-26 08:00:20,pingullo,0.48,cpu,video_test,63.65,628.75
2025-07-26 08:00:20,pingullo,0.53,cpu,video_test,31.14,628.75
2025-07-26 08:00:20,pingullo,0.57,cpu,video_test,42.42,628.75
2025-07-26 08:00:20,pingullo,0.65,cpu,video_test,31.72,628.75
2025-07-26 08:00:20,pingullo,0.48,cpu,video_test,31.26,628.75
2025-07-26 08:00:20,pingullo,0.52,cpu,video_test,31.56,628.75
2025-07-26 08:00:20,pingullo,0.43,cpu,video_test,31.66,628.75
2025-07-26 08:00:20,pingullo,0.62,cpu,video_test,31.45,628.75
2025-07-26 08:00:20,pingullo,0.64,cpu,video_test,31.43,628.75
2025-07-26 08:00:21,pingullo,0.62,cpu,video_test,31.75,628.75
2025-07-26 08:00:21,pingullo,0.67,cpu,video_test,31.77,628.75
2025-07-26 08:00:21,pingullo,0.69,cpu,video_test,29.24,628.75
2025-07-26 08:00:21,pingullo,0.35,cpu,video_test,31.01,628.75
2025-07-26 08:00:21,pingullo,0.40,cpu,video_test,63.23,628.75
2025-07-26 08:00:21,pingullo,0.39,cpu,video_test,28.20,628.75
2025-07-26 08:00:21,pingullo,0.35,cpu,video_test,31.54,628.75
2025-07-26 08:00:23,pingullo,0.33,cpu,video_test,31.57,628.79
2025-07-26 08:00:24,pingullo,0.25,cpu,video_test,31.74,628.75
2025-07-26 08:00:24,pingullo,0.29,cpu,video_test,29.76,628.75
2025-07-26 08:00:24,pingullo,0.29,cpu,video_test,29.78,628.75
2025-07-26 08:00:24,pingullo,0.28,cpu,video_test,29.75,628.75
2025-07-26 08:00:25,pingullo,0.31,cpu,video_test,31.87,628.75
2025-07-26 08:00:25,pingullo,0.32,cpu,video_test,31.42,628.75
2025-07-26 08:00:25,pingullo,0.37,cpu,video_test,29.80,628.75
2025-07-26 08:00:25,pingullo,0.29,cpu,video_test,29.74,628.75
2025-07-26 08:00:25,pingullo,0.29,cpu,video_test,29.56,628.75
2025-07-26 08:00:25,pingullo,0.31,cpu,video_test,29.95,628.75
2025-07-26 08:00:25,pingullo,0.28,cpu,video_test,27.65,628.75
2025-07-26 08:00:25,pingullo,0.29,cpu,video_test,31.09,628.75
2025-07-26 08:00:25,pingullo,0.30,cpu,video_test,29.76,628.75
2025-07-26 08:00:25,pingullo,0.36,cpu,video_test,33.50,628.75
2025-07-26 08:00:25,pingullo,0.45,cpu,video_test,28.51,628.75
2025-07-26 08:00:25,pingullo,0.55,cpu,video_test,31.68,628.75
2025-07-26 08:00:25,pingullo,0.51,cpu,video_test,29.74,628.75
2025-07-26 08:00:26,pingullo,0.40,cpu,video_test,31.91,628.75
2025-07-26 08:00:26,pingullo,0.44,cpu,video_test,31.45,628.75
2025-07-26 08:00:26,pingullo,0.44,cpu,video_test,31.72,628.75
2025-07-26 08:00:26,pingullo,0.34,cpu,video_test,63.38,628.75
2025-07-26 08:00:26,pingullo,0.28,cpu,video_test,31.76,628.75
2025-07-26 08:00:26,pingullo,0.45,cpu,video_test,31.45,628.75
2025-07-26 08:00:26,pingullo,0.46,cpu,video_test,31.67,628.75
2025-07-26 08:00:26,pingullo,0.34,cpu,video_test,31.79,628.75
2025-07-26 08:00:26,pingullo,0.29,cpu,video_test,29.41,628.75
2025-07-26 08:00:26,pingullo,0.41,cpu,video_test,29.74,628.75
2025-07-26 08:00:26,pingullo,0.36,cpu,video_test,29.49,628.75
2025-07-26 08:00:26,pingullo,0.35,cpu,video_test,29.77,628.75
2025-07-26 08:00:27,pingullo,0.30,cpu,video_test,31.69,628.75
2025-07-26 08:00:27,pingullo,0.26,cpu,video_test,31.70,628.75
2025-07-26 08:00:27,pingullo,0.25,cpu,video_test,28.89,628.75
2025-07-26 08:00:27,pingullo,0.25,cpu,video_test,29.52,628.75
2025-07-26 08:00:27,pingullo,0.36,cpu,video_test,63.61,628.75
2025-07-26 08:00:27,pingullo,0.50,cpu,video_test,31.73,628.75
2025-07-26 08:00:27,pingullo,0.48,cpu,video_test,31.39,628.75
2025-07-26 08:00:28,pingullo,0.42,cpu,video_test,31.88,628.75
2025-07-26 08:00:28,pingullo,0.38,cpu,video_test,63.34,628.75
2025-07-26 08:00:28,pingullo,0.38,cpu,video_test,31.74,628.75
2025-07-26 08:00:28,pingullo,0.28,cpu,video_test,31.82,628.75
2025-07-26 08:00:28,pingullo,0.36,cpu,video_test,62.45,628.75
2025-07-26 08:00:28,pingullo,0.28,cpu,video_test,62.45,628.75
2025-07-26 08:00:28,pingullo,0.34,cpu,video_test,31.36,628.75
2025-07-26 08:00:28,pingullo,0.27,cpu,video_test,31.36,628.75
2025-07-26 08:00:28,pingullo,0.44,cpu,video_test,31.34,628.75
2025-07-26 08:00:28,pingullo,0.33,cpu,video_test,31.34,628.75
2025-07-26 08:00:28,pingullo,0.56,cpu,video_test,31.79,628.75
2025-07-26 08:00:28,pingullo,0.29,cpu,video_test,31.79,628.75
2025-07-26 08:00:29,pingullo,0.54,cpu,video_test,31.74,628.75
2025-07-26 08:00:29,pingullo,0.34,cpu,video_test,31.74,628.75
2025-07-26 08:00:29,pingullo,0.45,cpu,video_test,31.62,628.75
2025-07-26 08:00:29,pingullo,0.33,cpu,video_test,31.62,628.75
2025-07-26 08:00:29,pingullo,0.47,cpu,video_test,31.79,628.75
2025-07-26 08:00:29,pingullo,0.45,cpu,video_test,31.77,628.75
2025-07-26 08:00:29,pingullo,0.41,cpu,video_test,31.54,628.75
2025-07-26 08:00:29,pingullo,0.42,cpu,video_test,31.80,628.75
2025-07-26 08:00:29,pingullo,0.26,cpu,video_test,31.80,628.75
2025-07-26 08:00:29,pingullo,0.46,cpu,video_test,31.24,628.75
2025-07-26 08:00:29,pingullo,0.26,cpu,video_test,31.24,628.75
2025-07-26 08:00:29,pingullo,0.44,cpu,video_test,31.87,628.75
2025-07-26 08:00:29,pingullo,0.39,cpu,video_test,31.72,628.75
2025-07-26 08:00:29,pingullo,0.37,cpu,video_test,31.45,628.75
2025-07-26 08:00:29,pingullo,0.35,cpu,video_test,27.31,628.75
2025-07-26 08:00:29,pingullo,0.26,cpu,video_test,27.31,628.75
2025-07-26 08:00:29,pingullo,0.52,cpu,video_test,36.72,628.75
2025-07-26 08:00:29,pingullo,0.37,cpu,video_test,36.72,628.75
2025-07-26 08:00:29,pingullo,0.56,cpu,video_test,62.24,628.75
2025-07-26 08:00:29,pingullo,0.43,cpu,video_test,62.24,628.75
2025-07-26 08:00:30,pingullo,0.49,cpu,video_test,31.85,628.75
2025-07-26 08:00:30,pingullo,0.43,cpu,video_test,31.64,628.75
2025-07-26 08:00:30,pingullo,0.31,cpu,video_test,31.34,628.75
2025-07-26 08:00:30,pingullo,0.37,cpu,video_test,31.74,628.75
2025-07-26 08:00:30,pingullo,0.45,cpu,video_test,30.57,628.75
2025-07-26 08:00:30,pingullo,0.55,cpu,video_test,29.73,628.75
2025-07-26 08:00:30,pingullo,0.45,cpu,video_test,29.76,628.75
2025-07-26 08:00:30,pingullo,0.45,cpu,video_test,31.44,628.75
2025-07-26 08:00:30,pingullo,0.31,cpu,video_test,59.37,628.75
2025-07-26 08:00:31,pingullo,0.26,cpu,video_test,31.80,628.75
2025-07-26 08:00:31,pingullo,0.29,cpu,video_test,31.81,628.75
2025-07-26 08:00:31,pingullo,0.25,cpu,video_test,31.81,628.75
2025-07-26 08:00:31,pingullo,0.37,cpu,video_test,30.44,628.75
2025-07-26 08:00:31,pingullo,0.36,cpu,video_test,30.44,628.75
2025-07-26 08:00:31,pingullo,0.43,cpu,video_test,31.37,628.75
2025-07-26 08:00:31,pingullo,0.29,cpu,video_test,31.37,628.75
2025-07-26 08:00:31,pingullo,0.50,cpu,video_test,29.84,628.75
2025-07-26 08:00:31,pingullo,0.28,cpu,video_test,29.84,628.75
2025-07-26 08:00:31,pingullo,0.42,cpu,video_test,28.10,628.75
2025-07-26 08:00:31,pingullo,0.28,cpu,video_test,28.10,628.75
2025-07-26 08:00:31,pingullo,0.44,cpu,video_test,29.76,628.75
2025-07-26 08:00:31,pingullo,0.29,cpu,video_test,29.76,628.75
2025-07-26 08:00:32,pingullo,0.35,cpu,video_test,27.97,628.75
2025-07-26 08:00:32,pingullo,0.27,cpu,video_test,27.97,628.75
2025-07-26 08:00:32,pingullo,0.31,cpu,video_test,31.85,628.75
2025-07-26 08:00:32,pingullo,0.34,cpu,video_test,31.38,628.75
2025-07-26 08:00:32,pingullo,0.35,cpu,video_test,31.79,628.75
2025-07-26 08:00:33,pingullo,0.32,cpu,video_test,29.54,628.75
2025-07-26 08:00:33,pingullo,0.25,cpu,video_test,33.50,628.75
2025-07-26 08:00:33,pingullo,0.30,cpu,video_test,28.10,628.75
2025-07-26 08:00:33,pingullo,0.37,cpu,video_test,31.56,628.75
2025-07-26 08:00:34,pingullo,0.37,cpu,video_test,31.42,628.75
2025-07-26 08:00:34,pingullo,0.38,cpu,video_test,63.51,628.75
2025-07-26 08:00:34,pingullo,0.28,cpu,video_test,29.13,628.75
2025-07-26 08:00:34,pingullo,0.30,cpu,video_test,30.74,628.75
2025-07-26 08:00:34,pingullo,0.37,cpu,video_test,31.22,628.75
2025-07-26 08:00:34,pingullo,0.46,cpu,video_test,29.51,628.75
2025-07-26 08:00:34,pingullo,0.39,cpu,video_test,31.77,628.75
2025-07-26 08:00:34,pingullo,0.37,cpu,video_test,31.59,628.75
2025-07-26 08:00:34,pingullo,0.55,cpu,video_test,31.51,628.75
2025-07-26 08:00:34,pingullo,0.38,cpu,video_test,31.51,628.75
2025-07-26 08:00:34,pingullo,0.69,cpu,video_test,31.15,628.75
2025-07-26 08:00:34,pingullo,0.40,cpu,video_test,31.15,628.75
2025-07-26 08:00:34,pingullo,0.62,cpu,video_test,31.86,628.75
2025-07-26 08:00:34,pingullo,0.57,cpu,video_test,31.77,628.75
2025-07-26 08:00:34,pingullo,0.36,cpu,video_test,31.77,628.75
2025-07-26 08:00:34,pingullo,0.64,cpu,video_test,33.50,628.75
2025-07-26 08:00:34,pingullo,0.58,cpu,video_test,33.50,628.75
2025-07-26 08:00:35,pingullo,0.69,cpu,video_test,63.48,628.75
2025-07-26 08:00:35,pingullo,0.68,cpu,video_test,63.48,628.75
2025-07-26 08:00:35,pingullo,0.50,cpu,video_test,29.41,628.75
2025-07-26 08:00:35,pingullo,0.45,cpu,video_test,29.41,628.75
2025-07-26 08:00:35,pingullo,0.49,cpu,video_test,33.49,628.75
2025-07-26 08:00:35,pingullo,0.46,cpu,video_test,33.49,628.75
2025-07-26 08:00:35,pingullo,0.39,cpu,video_test,31.77,628.75
2025-07-26 08:00:35,pingullo,0.36,cpu,video_test,31.77,628.75
2025-07-26 08:00:35,pingullo,0.52,cpu,video_test,31.69,628.75
2025-07-26 08:00:35,pingullo,0.50,cpu,video_test,31.69,628.75
2025-07-26 08:00:35,pingullo,0.56,cpu,video_test,31.78,628.75
2025-07-26 08:00:35,pingullo,0.69,cpu,video_test,31.24,628.75
2025-07-26 08:00:35,pingullo,0.77,cpu,video_test,31.43,628.75
2025-07-26 08:00:35,pingullo,0.75,cpu,video_test,31.46,628.75
2025-07-26 08:00:35,pingullo,0.25,cpu,video_test,31.46,628.75
2025-07-26 08:00:35,pingullo,0.68,cpu,video_test,63.55,628.75
2025-07-26 08:00:35,pingullo,0.37,cpu,video_test,63.55,628.75
2025-07-26 08:00:35,pingullo,0.65,cpu,video_test,31.75,628.75
2025-07-26 08:00:35,pingullo,0.64,cpu,video_test,31.72,628.75
2025-07-26 08:00:35,pingullo,0.63,cpu,video_test,29.75,628.75
2025-07-26 08:00:36,pingullo,0.83,cpu,video_test,31.59,628.75
2025-07-26 08:00:36,pingullo,0.32,cpu,video_test,31.59,628.75
2025-07-26 08:00:36,pingullo,0.81,cpu,video_test,31.81,628.75
2025-07-26 08:00:36,pingullo,0.66,cpu,video_test,33.76,628.75
2025-07-26 08:00:36,pingullo,0.64,cpu,video_test,28.72,628.75
2025-07-26 08:00:36,pingullo,0.66,cpu,video_test,31.91,628.75
2025-07-26 08:00:36,pingullo,0.63,cpu,video_test,29.49,628.75
2025-07-26 08:00:36,pingullo,0.48,cpu,video_test,28.00,628.75
2025-07-26 08:00:36,pingullo,0.26,cpu,video_test,29.96,628.75
2025-07-26 08:00:36,pingullo,0.29,cpu,video_test,28.43,628.75
2025-07-26 08:00:36,pingullo,0.26,cpu,video_test,28.43,628.75
2025-07-26 08:00:36,pingullo,0.55,cpu,video_test,31.48,628.75
2025-07-26 08:00:36,pingullo,0.41,cpu,video_test,31.83,628.75
2025-07-26 08:00:36,pingullo,0.44,cpu,video_test,31.50,628.75
2025-07-26 08:00:36,pingullo,0.27,cpu,video_test,31.50,628.75
2025-07-26 08:00:37,pingullo,0.54,cpu,video_test,31.86,628.75
2025-07-26 08:00:37,pingullo,0.28,cpu,video_test,31.80,628.75
2025-07-26 08:00:37,pingullo,0.25,cpu,video_test,31.83,628.75
2025-07-26 08:00:37,charango,0.27,cpu,video_test,31.69,628.75
2025-07-26 08:00:37,charango,0.58,cpu,video_test,31.75,628.75
2025-07-26 08:00:38,charango,0.67,cpu,video_test,31.80,628.75
2025-07-26 08:00:38,charango,0.33,cpu,video_test,31.68,628.75
2025-07-26 08:00:38,charango,0.66,cpu,video_test,31.70,628.75
2025-07-26 08:00:38,charango,0.86,cpu,video_test,31.41,628.75
2025-07-26 08:00:38,charango,0.85,cpu,video_test,31.78,628.75
2025-07-26 08:00:38,charango,0.28,cpu,video_test,31.68,628.75
2025-07-26 08:00:38,charango,0.52,cpu,video_test,31.86,628.75
2025-07-26 08:00:38,charango,0.28,cpu,video_test,31.80,628.75
2025-07-26 08:00:39,charango,0.47,cpu,video_test,29.93,628.75
2025-07-26 08:00:39,charango,0.64,cpu,video_test,31.80,628.75
2025-07-26 08:00:39,charango,0.67,cpu,video_test,31.79,628.75
2025-07-26 08:00:39,charango,0.33,cpu,video_test,31.63,628.75
2025-07-26 08:00:40,charango,0.46,cpu,video_test,31.01,628.75
2025-07-26 08:00:40,charango,0.80,cpu,video_test,63.67,628.75
2025-07-26 08:00:40,charango,0.89,cpu,video_test,31.69,628.75
2025-07-26 08:00:40,charango,0.47,cpu,video_test,31.13,628.75
2025-07-26 08:00:40,charango,0.28,cpu,video_test,31.13,628.75
2025-07-26 08:00:40,charango,0.61,cpu,video_test,30.17,628.75
2025-07-26 08:00:40,charango,0.38,cpu,video_test,31.85,628.75
2025-07-26 08:00:40,charango,0.76,cpu,video_test,31.52,628.75
2025-07-26 08:00:40,charango,0.92,cpu,video_test,29.74,628.75
2025-07-26 08:00:40,charango,0.43,cpu,video_test,31.65,628.75
2025-07-26 08:00:40,charango,0.81,cpu,video_test,31.74,628.75
2025-07-26 08:00:40,charango,0.42,cpu,video_test,28.44,628.75
2025-07-26 08:00:40,charango,0.53,cpu,video_test,30.56,628.75
2025-07-26 08:00:40,charango,0.41,cpu,video_test,31.50,628.75
2025-07-26 08:00:41,charango,0.52,cpu,video_test,63.70,628.75
2025-07-26 08:00:41,charango,0.34,cpu,video_test,31.86,628.75
2025-07-26 08:00:41,charango,0.31,cpu,video_test,31.06,628.75
2025-07-26 08:00:41,charango,0.60,cpu,video_test,29.80,628.75
2025-07-26 08:00:41,charango,0.34,cpu,video_test,63.67,628.75
2025-07-26 08:00:41,charango,0.28,cpu,video_test,63.67,628.75
2025-07-26 08:00:41,charango,0.38,cpu,video_test,31.73,628.75
2025-07-26 08:00:41,charango,0.42,cpu,video_test,29.73,628.75
2025-07-26 08:00:41,charango,0.27,cpu,video_test,29.74,628.75
